31012019,92,15,calzada,Sur,Norte,06:00:00,16,70,48,26,8,6,11,6,0,
31012019,92,15,calzada,Sur,Norte,06:15:00,31,75,51,64,7,10,11,9,0,
31012019,92,15,calzada,Sur,Norte,06:30:01,22,108,49,65,4,6,12,18,0,
31012019,92,15,calzada,Sur,Norte,06:45:00,22,144,80,90,3,12,6,25,0,
31012019,92,15,calzada,Sur,Norte,06:59:59,32,154,82,85,7,11,8,14,0,
31012019,92,15,calzada,Sur,Norte,07:14:58,33,182,128,120,3,16,12,16,0,
31012019,92,15,calzada,Sur,Norte,07:29:57,36,159,144,133,3,11,18,25,0,
31012019,92,15,calzada,Sur,Norte,07:44:58,51,210,173,184,8,9,12,34,0,
31012019,92,15,calzada,Sur,Norte,07:59:57,39,151,167,152,1,6,11,16,2,
31012019,92,15,calzada,Sur,Norte,08:14:57,56,170,158,137,3,16,12,27,0,
31012019,92,15,calzada,Sur,Norte,08:29:56,52,208,147,134,3,9,12,20,0,
31012019,92,15,calzada,Sur,Norte,08:44:55,58,197,131,131,5,15,8,27,0,
31012019,92,15,calzada,Norte,Sur,06:00:00,7,0,0,0,0,0,0,1,0,
31012019,92,15,calzada,Norte,Sur,06:15:00,20,0,0,0,0,0,0,0,0,
31012019,92,15,calzada,Norte,Sur,06:30:01,22,0,0,0,0,0,0,2,0,
31012019,92,15,calzada,Norte,Sur,06:45:00,27,0,0,0,0,0,0,1,0,
31012019,92,15,calzada,Norte,Sur,06:59:59,42,0,0,0,0,0,0,0,0,
31012019,92,15,calzada,Norte,Sur,07:14:58,40,0,0,0,0,0,0,0,0,
31012019,92,15,calzada,Norte,Sur,07:29:57,60,0,0,0,0,1,0,2,0,
31012019,92,15,calzada,Norte,Sur,07:44:58,63,0,0,0,0,0,0,3,0,
31012019,92,15,calzada,Norte,Sur,07:59:57,60,0,0,0,0,0,0,2,0,
31012019,92,15,calzada,Norte,Sur,08:14:57,68,0,0,0,0,0,0,3,0,
31012019,92,15,calzada,Norte,Sur,08:29:56,45,0,0,2,0,0,0,4,0,
31012019,92,15,calzada,Norte,Sur,08:44:55,48,0,0,0,0,2,1,2,0,
